timestamp,safety_switch_available,safety_off,override_available,override_enabled
2676301298,1,1,0,0
2676321331,1,1,0,0
2676345320,1,1,0,0
2676365636,1,1,0,0
2676389298,1,1,0,0
2676409287,1,1,0,0
2676429597,1,1,0,0
2676453297,1,1,0,0
2676473297,1,1,0,0
2676497297,1,1,0,0
2676517304,1,1,0,0
2676537316,1,1,0,0
2676561287,1,1,0,0
2676585287,1,1,0,0
2676609287,1,1,0,0
2676629290,1,1,0,0
2676649288,1,1,0,0
2676673609,1,1,0,0
2676697290,1,1,0,0
2676717292,1,1,0,0
2676737310,1,1,0,0
2676761287,1,1,0,0
2676781608,1,1,0,0
2676805290,1,1,0,0
2676825331,1,1,0,0
2676849287,1,1,0,0
2676873287,1,1,0,0
2676897296,1,1,0,0
2676921290,1,1,0,0
2676945314,1,1,0,0
2676969287,1,1,0,0
2676989298,1,1,0,0
2677013296,1,1,0,0
2677033590,1,1,0,0
2677053287,1,1,0,0
2677077295,1,1,0,0
2677101337,1,1,0,0
2677125290,1,1,0,0
2677149289,1,1,0,0
2677173289,1,1,0,0
2677193294,1,1,0,0
2677217290,1,1,0,0
2677241290,1,1,0,0
2677265288,1,1,0,0
2677289295,1,1,0,0
2677313290,1,1,0,0
2677337290,1,1,0,0
2677361288,1,1,0,0
2677385288,1,1,0,0
2677409288,1,1,0,0
2677429619,1,1,0,0
2677453291,1,1,0,0
2677473287,1,1,0,0
2677497302,1,1,0,0
2677517297,1,1,0,0
2677537624,1,1,0,0
2677561287,1,1,0,0
2677581294,1,1,0,0
2677605297,1,1,0,0
2677629321,1,1,0,0
2677653286,1,1,0,0
2677677297,1,1,0,0
2677697306,1,1,0,0
2677721291,1,1,0,0
2677741286,1,1,0,0
2677761290,1,1,0,0
2677785289,1,1,0,0
2677805334,1,1,0,0
2677829289,1,1,0,0
2677849297,1,1,0,0
2677873288,1,1,0,0
2677893286,1,1,0,0
2677917300,1,1,0,0
2677937290,1,1,0,0
2677961287,1,1,0,0
2677985287,1,1,0,0
2678005612,1,1,0,0
2678025320,1,1,0,0
2678049287,1,1,0,0
2678069291,1,1,0,0
2678089290,1,1,0,0
2678113592,1,1,0,0
2678133288,1,1,0,0
2678153291,1,1,0,0
2678177309,1,1,0,0
2678201287,1,1,0,0
2678225287,1,1,0,0
2678245299,1,1,0,0
2678269285,1,1,0,0
2678289287,1,1,0,0
2678309290,1,1,0,0
2678329629,1,1,0,0
2678353287,1,1,0,0
2678373288,1,1,0,0
2678397288,1,1,0,0
2678421286,1,1,0,0
2678445298,1,1,0,0
2678469287,1,1,0,0
2678493287,1,1,0,0
2678513287,1,1,0,0
2678537288,1,1,0,0
2678561290,1,1,0,0
2678585290,1,1,0,0
2678609287,1,1,0,0
2678633266,1,1,0,0
2678653599,1,1,0,0
2678677286,1,1,0,0
2678701286,1,1,0,0
2678725602,1,1,0,0
2678749300,1,1,0,0
2678769287,1,1,0,0
2678789291,1,1,0,0
2678809295,1,1,0,0
2678829324,1,1,0,0
2678853291,1,1,0,0
2678873287,1,1,0,0
2678897296,1,1,0,0
2678921287,1,1,0,0
2678941602,1,1,0,0
2678961288,1,1,0,0
2678981287,1,1,0,0
2679005288,1,1,0,0
2679029326,1,1,0,0
2679054091,1,1,0,0
2679074087,1,1,0,0
2679094101,1,1,0,0
2679118096,1,1,0,0
2679138177,1,1,0,0
2679162102,1,1,0,0
2679186090,1,1,0,0
2679210088,1,1,0,0
2679230464,1,1,0,0
2679254115,1,1,0,0
2679274088,1,1,0,0
2679298090,1,1,0,0
2679318172,1,1,0,0
2679338445,1,1,0,0
2679362091,1,1,0,0
2679382090,1,1,0,0
2679406095,1,1,0,0
2679430094,1,1,0,0
2679450117,1,1,0,0
2679474088,1,1,0,0
2679494104,1,1,0,0
2679514144,1,1,0,0
2679538134,1,1,0,0
2679562144,1,1,0,0
2679586091,1,1,0,0
2679606180,1,1,0,0
2679630138,1,1,0,0
2679654086,1,1,0,0
2679678120,1,1,0,0
2679702116,1,1,0,0
2679722091,1,1,0,0
2679746268,1,1,0,0
2679770422,1,1,0,0
2679790095,1,1,0,0
2679810154,1,1,0,0
2679834087,1,1,0,0
2679854104,1,1,0,0
2679874087,1,1,0,0
2679898118,1,1,0,0
2679918111,1,1,0,0
2679938110,1,1,0,0
2679962087,1,1,0,0
2679982118,1,1,0,0
2680002108,1,1,0,0
2680026087,1,1,0,0
2680050087,1,1,0,0
2680074138,1,1,0,0
2680098087,1,1,0,0
2680122122,1,1,0,0
2680146088,1,1,0,0
2680166412,1,1,0,0
2680186127,1,1,0,0
2680206118,1,1,0,0
2680230142,1,1,0,0
2680254086,1,1,0,0
2680274397,1,1,0,0
2680294088,1,1,0,0
2680314258,1,1,0,0
2680334144,1,1,0,0
2680358098,1,1,0,0
2680382435,1,1,0,0
2680402117,1,1,0,0
2680422097,1,1,0,0
2680446091,1,1,0,0
2680470087,1,1,0,0
2680490312,1,1,0,0
2680510101,1,1,0,0
2680534086,1,1,0,0
2680554090,1,1,0,0
2680578087,1,1,0,0
2680602090,1,1,0,0
2680626118,1,1,0,0
2680646088,1,1,0,0
2680670408,1,1,0,0
2680690087,1,1,0,0
2680710118,1,1,0,0
2680734088,1,1,0,0
2680758088,1,1,0,0
2680782136,1,1,0,0
2680806088,1,1,0,0
2680826087,1,1,0,0
2680850319,1,1,0,0
2680870089,1,1,0,0
2680890096,1,1,0,0
2680914135,1,1,0,0
2680938088,1,1,0,0
2680962164,1,1,0,0
2680986100,1,1,0,0
2681010087,1,1,0,0
2681030408,1,1,0,0
2681054125,1,1,0,0
2681074118,1,1,0,0
2681098092,1,1,0,0
2681118128,1,1,0,0
2681142096,1,1,0,0
2681162096,1,1,0,0
2681182185,1,1,0,0
2681206127,1,1,0,0
2681230168,1,1,0,0
2681254097,1,1,0,0
2681278127,1,1,0,0
2681298117,1,1,0,0
2681322286,1,1,0,0
2681346088,1,1,0,0
2681366095,1,1,0,0
2681386097,1,1,0,0
2681410117,1,1,0,0
2681430283,1,1,0,0
2681454111,1,1,0,0
2681478105,1,1,0,0
2681502122,1,1,0,0
2681522121,1,1,0,0
2681542086,1,1,0,0
2681562134,1,1,0,0
2681586277,1,1,0,0
2681606435,1,1,0,0
2681626097,1,1,0,0
2681650088,1,1,0,0
2681674088,1,1,0,0
2681694096,1,1,0,0
2681718132,1,1,0,0
2681742284,1,1,0,0
2681766111,1,1,0,0
2681790113,1,1,0,0
2681814086,1,1,0,0
2681834088,1,1,0,0
2681854096,1,1,0,0
2681874887,1,1,0,0
2681898887,1,1,0,0
2681918898,1,1,0,0
2681938888,1,1,0,0
2681958904,1,1,0,0
2681982886,1,1,0,0
2682003212,1,1,0,0
2682026892,1,1,0,0
2682050889,1,1,0,0
2682070896,1,1,0,0
2682090887,1,1,0,0
2682111228,1,1,0,0
2682130917,1,1,0,0
2682154890,1,1,0,0
2682178887,1,1,0,0
2682202888,1,1,0,0
2682222890,1,1,0,0
2682246904,1,1,0,0
2682270890,1,1,0,0
2682294903,1,1,0,0
2682318888,1,1,0,0
2682338892,1,1,0,0
2682363220,1,1,0,0
2682386889,1,1,0,0
2682406890,1,1,0,0
2682430886,1,1,0,0
2682450887,1,1,0,0
2682474888,1,1,0,0
2682498887,1,1,0,0
2682518887,1,1,0,0
