timestamp,safety_switch_available,safety_off,override_available,override_enabled
62119790,1,1,0,0
62139796,1,1,0,0
62163870,1,1,0,0
62184053,1,1,0,0
62203873,1,1,0,0
62223874,1,1,0,0
62248659,1,1,0,0
62268668,1,1,0,0
62293065,1,1,0,0
62316663,1,1,0,0
62340673,1,1,0,0
62360677,1,1,0,0
62384674,1,1,0,0
62408670,1,1,0,0
62428656,1,1,0,0
62448689,1,1,0,0
62472842,1,1,0,0
62492661,1,1,0,0
62512660,1,1,0,0
62532665,1,1,0,0
62552669,1,1,0,0
62576659,1,1,0,0
62596659,1,1,0,0
62616864,1,1,0,0
62636693,1,1,0,0
62660662,1,1,0,0
62684682,1,1,0,0
62708661,1,1,0,0
62728688,1,1,0,0
62752658,1,1,0,0
62772664,1,1,0,0
62792813,1,1,0,0
62816599,1,1,0,0
62840685,1,1,0,0
62864685,1,1,0,0
62888674,1,1,0,0
62912667,1,1,0,0
62932689,1,1,0,0
62956655,1,1,0,0
62976868,1,1,0,0
62996690,1,1,0,0
63020659,1,1,0,0
63040685,1,1,0,0
63060701,1,1,0,0
63084866,1,1,0,0
63108692,1,1,0,0
63132672,1,1,0,0
63152658,1,1,0,0
63172658,1,1,0,0
63192856,1,1,0,0
63212676,1,1,0,0
63232689,1,1,0,0
63256666,1,1,0,0
63276664,1,1,0,0
63300852,1,1,0,0
63324685,1,1,0,0
63348662,1,1,0,0
63373040,1,1,0,0
63396661,1,1,0,0
63420704,1,1,0,0
63444854,1,1,0,0
63464668,1,1,0,0
63488659,1,1,0,0
63508666,1,1,0,0
63532667,1,1,0,0
63556657,1,1,0,0
63576659,1,1,0,0
63596656,1,1,0,0
63616672,1,1,0,0
63640671,1,1,0,0
63664685,1,1,0,0
63684701,1,1,0,0
63708662,1,1,0,0
63728675,1,1,0,0
63748700,1,1,0,0
63772658,1,1,0,0
63792661,1,1,0,0
63812674,1,1,0,0
63836656,1,1,0,0
63856659,1,1,0,0
63876839,1,1,0,0
63896670,1,1,0,0
63920701,1,1,0,0
63944657,1,1,0,0
63964697,1,1,0,0
63988657,1,1,0,0
64008667,1,1,0,0
64028700,1,1,0,0
64052658,1,1,0,0
64072664,1,1,0,0
64092869,1,1,0,0
64116664,1,1,0,0
64140672,1,1,0,0
64165027,1,1,0,0
64188664,1,1,0,0
64212664,1,1,0,0
64232672,1,1,0,0
64256655,1,1,0,0
64276658,1,1,0,0
64296689,1,1,0,0
64320674,1,1,0,0
64340670,1,1,0,0
64364670,1,1,0,0
64384685,1,1,0,0
64408657,1,1,0,0
64428686,1,1,0,0
64452998,1,1,0,0
64476670,1,1,0,0
64500800,1,1,0,0
64524855,1,1,0,0
64544685,1,1,0,0
64564682,1,1,0,0
64588657,1,1,0,0
64608668,1,1,0,0
64632863,1,1,0,0
64656659,1,1,0,0
64680674,1,1,0,0
64705019,1,1,0,0
64728670,1,1,0,0
64748674,1,1,0,0
64768695,1,1,0,0
64792674,1,1,0,0
64816661,1,1,0,0
64840662,1,1,0,0
64860663,1,1,0,0
64884837,1,1,0,0
64904667,1,1,0,0
64928663,1,1,0,0
64952662,1,1,0,0
64976687,1,1,0,0
65000659,1,1,0,0
65020668,1,1,0,0
65040687,1,1,0,0
65064858,1,1,0,0
65084593,1,1,0,0
65108659,1,1,0,0
65128675,1,1,0,0
65148718,1,1,0,0
65168693,1,1,0,0
65192668,1,1,0,0
65212675,1,1,0,0
65236674,1,1,0,0
65260661,1,1,0,0
65280840,1,1,0,0
65301464,1,1,0,0
65325619,1,1,0,0
65349453,1,1,0,0
65369465,1,1,0,0
65389868,1,1,0,0
65413459,1,1,0,0
65433462,1,1,0,0
65457456,1,1,0,0
65477464,1,1,0,0
65501453,1,1,0,0
65521459,1,1,0,0
65545674,1,1,0,0
65569650,1,1,0,0
65593614,1,1,0,0
65617477,1,1,0,0
65641699,1,1,0,0
65665455,1,1,0,0
65685493,1,1,0,0
65709455,1,1,0,0
65729472,1,1,0,0
65753641,1,1,0,0
65777459,1,1,0,0
65797457,1,1,0,0
65817471,1,1,0,0
65841474,1,1,0,0
65861612,1,1,0,0
65885473,1,1,0,0
65909618,1,1,0,0
65933463,1,1,0,0
65953475,1,1,0,0
65977458,1,1,0,0
66001660,1,1,0,0
66025485,1,1,0,0
66045488,1,1,0,0
66069481,1,1,0,0
66093496,1,1,0,0
66117466,1,1,0,0
66141501,1,1,0,0
66165485,1,1,0,0
66189461,1,1,0,0
66213454,1,1,0,0
66233454,1,1,0,0
66253638,1,1,0,0
66273614,1,1,0,0
66297468,1,1,0,0
66317476,1,1,0,0
66341490,1,1,0,0
66365485,1,1,0,0
66389456,1,1,0,0
66409460,1,1,0,0
66429612,1,1,0,0
66453455,1,1,0,0
66477454,1,1,0,0
66497454,1,1,0,0
66517494,1,1,0,0
66541814,1,1,0,0
66565476,1,1,0,0
66589459,1,1,0,0
66609460,1,1,0,0
66633466,1,1,0,0
66653460,1,1,0,0
66673456,1,1,0,0
66693456,1,1,0,0
66713462,1,1,0,0
66733454,1,1,0,0
66753474,1,1,0,0
66773600,1,1,0,0
66797460,1,1,0,0
66817459,1,1,0,0
66841485,1,1,0,0
66865804,1,1,0,0
66889480,1,1,0,0
66913487,1,1,0,0
66937639,1,1,0,0
66961460,1,1,0,0
66981475,1,1,0,0
67005494,1,1,0,0
67029473,1,1,0,0
67053453,1,1,0,0
67073457,1,1,0,0
67093455,1,1,0,0
67117655,1,1,0,0
67141485,1,1,0,0
67165486,1,1,0,0
67189653,1,1,0,0
67213464,1,1,0,0
67233591,1,1,0,0
67257461,1,1,0,0
67281584,1,1,0,0
67305453,1,1,0,0
67325486,1,1,0,0
67345485,1,1,0,0
67369646,1,1,0,0
67393474,1,1,0,0
67417457,1,1,0,0
67437481,1,1,0,0
67457462,1,1,0,0
67481459,1,1,0,0
67501465,1,1,0,0
67525492,1,1,0,0
67549791,1,1,0,0
67573459,1,1,0,0
67593474,1,1,0,0
67617456,1,1,0,0
67641485,1,1,0,0
67665492,1,1,0,0
67685486,1,1,0,0
67705485,1,1,0,0
67729635,1,1,0,0
67749472,1,1,0,0
67773457,1,1,0,0
67793485,1,1,0,0
67813474,1,1,0,0
67837651,1,1,0,0
67861460,1,1,0,0
67885485,1,1,0,0
67909642,1,1,0,0
67929460,1,1,0,0
67953455,1,1,0,0
67977455,1,1,0,0
67997469,1,1,0,0
68021465,1,1,0,0
68045456,1,1,0,0
68065464,1,1,0,0
68085489,1,1,0,0
68105646,1,1,0,0
68129453,1,1,0,0
68149473,1,1,0,0
68173477,1,1,0,0
68193474,1,1,0,0
68217384,1,1,0,0
68237453,1,1,0,0
68257455,1,1,0,0
68277471,1,1,0,0
68301469,1,1,0,0
68325485,1,1,0,0
68345485,1,1,0,0
68365491,1,1,0,0
68389489,1,1,0,0
68413654,1,1,0,0
68433475,1,1,0,0
68457463,1,1,0,0
68481456,1,1,0,0
68505491,1,1,0,0
68529475,1,1,0,0
68553486,1,1,0,0
68577458,1,1,0,0
68601455,1,1,0,0
68621454,1,1,0,0
68641462,1,1,0,0
68661630,1,1,0,0
68685475,1,1,0,0
68709619,1,1,0,0
68733465,1,1,0,0
68753474,1,1,0,0
68773877,1,1,0,0
68797465,1,1,0,0
68822176,1,1,0,0
68842261,1,1,0,0
68862272,1,1,0,0
68886286,1,1,0,0
68906280,1,1,0,0
68930285,1,1,0,0
68954604,1,1,0,0
68978274,1,1,0,0
69002266,1,1,0,0
69022259,1,1,0,0
69042262,1,1,0,0
69066275,1,1,0,0
69086286,1,1,0,0
69110274,1,1,0,0
69130267,1,1,0,0
69154271,1,1,0,0
69178263,1,1,0,0
69202256,1,1,0,0
69222275,1,1,0,0
69246285,1,1,0,0
69270264,1,1,0,0
69290261,1,1,0,0
69314499,1,1,0,0
69338277,1,1,0,0
69362266,1,1,0,0
69386445,1,1,0,0
69406285,1,1,0,0
69430258,1,1,0,0
69454255,1,1,0,0
69474268,1,1,0,0
69498266,1,1,0,0
69522259,1,1,0,0
69542289,1,1,0,0
69566611,1,1,0,0
69586277,1,1,0,0
69610490,1,1,0,0
69634274,1,1,0,0
69658274,1,1,0,0
69682259,1,1,0,0
69706274,1,1,0,0
69726285,1,1,0,0
69750253,1,1,0,0
69770258,1,1,0,0
69790320,1,1,0,0
69814277,1,1,0,0
69838180,1,1,0,0
69862254,1,1,0,0
69882254,1,1,0,0
69902256,1,1,0,0
69922256,1,1,0,0
69942286,1,1,0,0
69966285,1,1,0,0
69986285,1,1,0,0
70010261,1,1,0,0
70034454,1,1,0,0
70054280,1,1,0,0
70078257,1,1,0,0
70102261,1,1,0,0
70126256,1,1,0,0
70146285,1,1,0,0
70170261,1,1,0,0
70194274,1,1,0,0
70218256,1,1,0,0
70238256,1,1,0,0
70258274,1,1,0,0
70282253,1,1,0,0
70302252,1,1,0,0
70326290,1,1,0,0
70346285,1,1,0,0
70366440,1,1,0,0
70390260,1,1,0,0
70410259,1,1,0,0
70430476,1,1,0,0
70454253,1,1,0,0
70474256,1,1,0,0
70494260,1,1,0,0
70518266,1,1,0,0
70542285,1,1,0,0
70566299,1,1,0,0
70590256,1,1,0,0
70610582,1,1,0,0
70634274,1,1,0,0
70654285,1,1,0,0
70678266,1,1,0,0
70702263,1,1,0,0
70722274,1,1,0,0
70742289,1,1,0,0
70766294,1,1,0,0
70790645,1,1,0,0
70814260,1,1,0,0
70838255,1,1,0,0
70858259,1,1,0,0
70882260,1,1,0,0
70902264,1,1,0,0
70922414,1,1,0,0
70942285,1,1,0,0
70966285,1,1,0,0
70990253,1,1,0,0
71010266,1,1,0,0
71034274,1,1,0,0
71058256,1,1,0,0
71078454,1,1,0,0
71098259,1,1,0,0
71122275,1,1,0,0
71146285,1,1,0,0
71170274,1,1,0,0
71194261,1,1,0,0
71218262,1,1,0,0
71238274,1,1,0,0
71262275,1,1,0,0
71282274,1,1,0,0
71306274,1,1,0,0
71326286,1,1,0,0
71346274,1,1,0,0
71366612,1,1,0,0
71390263,1,1,0,0
71414258,1,1,0,0
71434287,1,1,0,0
71454286,1,1,0,0
71478272,1,1,0,0
71502275,1,1,0,0
71526254,1,1,0,0
71546608,1,1,0,0
71570258,1,1,0,0
71590266,1,1,0,0
71614275,1,1,0,0
71634274,1,1,0,0
71658274,1,1,0,0
71682274,1,1,0,0
71706283,1,1,0,0
71730283,1,1,0,0
71755072,1,1,0,0
71775075,1,1,0,0
71799251,1,1,0,0
71819085,1,1,0,0
71843079,1,1,0,0
71867221,1,1,0,0
71891060,1,1,0,0
71910987,1,1,0,0
71931090,1,1,0,0
71955078,1,1,0,0
71979253,1,1,0,0
72003059,1,1,0,0
72023100,1,1,0,0
72047060,1,1,0,0
72071062,1,1,0,0
72091078,1,1,0,0
72115082,1,1,0,0
72139058,1,1,0,0
72159298,1,1,0,0
72183073,1,1,0,0
72207078,1,1,0,0
72231286,1,1,0,0
72255076,1,1,0,0
72279065,1,1,0,0
72299074,1,1,0,0
72323071,1,1,0,0
72343089,1,1,0,0
72363088,1,1,0,0
72387089,1,1,0,0
72411401,1,1,0,0
72435062,1,1,0,0
72455078,1,1,0,0
72479068,1,1,0,0
72503064,1,1,0,0
72526995,1,1,0,0
72547090,1,1,0,0
72571062,1,1,0,0
72595075,1,1,0,0
72615076,1,1,0,0
72638992,1,1,0,0
72659083,1,1,0,0
72683058,1,1,0,0
72703069,1,1,0,0
72723089,1,1,0,0
72747068,1,1,0,0
72767086,1,1,0,0
72790980,1,1,0,0
72811056,1,1,0,0
72831070,1,1,0,0
72855070,1,1,0,0
72879237,1,1,0,0
72903118,1,1,0,0
72927059,1,1,0,0
72951260,1,1,0,0
72975089,1,1,0,0
72999061,1,1,0,0
73023251,1,1,0,0
73043083,1,1,0,0
73067059,1,1,0,0
73086982,1,1,0,0
73107092,1,1,0,0
73131241,1,1,0,0
73155092,1,1,0,0
73179058,1,1,0,0
73199070,1,1,0,0
73223083,1,1,0,0
73243090,1,1,0,0
73267058,1,1,0,0
73287062,1,1,0,0
73307080,1,1,0,0
73331060,1,1,0,0
73351059,1,1,0,0
73371085,1,1,0,0
73394991,1,1,0,0
73415079,1,1,0,0
73439059,1,1,0,0
73463094,1,1,0,0
73487062,1,1,0,0
73507089,1,1,0,0
73527402,1,1,0,0
73550980,1,1,0,0
73571056,1,1,0,0
73591088,1,1,0,0
73615075,1,1,0,0
73638979,1,1,0,0
73659073,1,1,0,0
73679058,1,1,0,0
73699082,1,1,0,0
73723065,1,1,0,0
73743392,1,1,0,0
73763082,1,1,0,0
73787089,1,1,0,0
73811065,1,1,0,0
73831084,1,1,0,0
73855066,1,1,0,0
73875078,1,1,0,0
73898993,1,1,0,0
73923287,1,1,0,0
73943079,1,1,0,0
73967067,1,1,0,0
73987076,1,1,0,0
74011070,1,1,0,0
74031248,1,1,0,0
74051071,1,1,0,0
74075057,1,1,0,0
74099082,1,1,0,0
74123089,1,1,0,0
74147079,1,1,0,0
74167078,1,1,0,0
74191084,1,1,0,0
74215068,1,1,0,0
74235080,1,1,0,0
74255087,1,1,0,0
74279059,1,1,0,0
74303096,1,1,0,0
74327056,1,1,0,0
74347074,1,1,0,0
74371063,1,1,0,0
74391258,1,1,0,0
74411082,1,1,0,0
74435058,1,1,0,0
74455085,1,1,0,0
74475076,1,1,0,0
74499244,1,1,0,0
74519092,1,1,0,0
74543100,1,1,0,0
74566980,1,1,0,0
74587061,1,1,0,0
74607262,1,1,0,0
74627106,1,1,0,0
74651058,1,1,0,0
74670981,1,1,0,0
74691084,1,1,0,0
74715388,1,1,0,0
74738987,1,1,0,0
74763079,1,1,0,0
74783082,1,1,0,0
74807097,1,1,0,0
74827076,1,1,0,0
74850993,1,1,0,0
74871066,1,1,0,0
74891084,1,1,0,0
74915058,1,1,0,0
74939092,1,1,0,0
74963089,1,1,0,0
74987062,1,1,0,0
75011060,1,1,0,0
75031099,1,1,0,0
75055060,1,1,0,0
75079063,1,1,0,0
75099062,1,1,0,0
75123091,1,1,0,0
75147245,1,1,0,0
75171091,1,1,0,0
75195064,1,1,0,0
75219240,1,1,0,0
75242993,1,1,0,0
75263090,1,1,0,0
75283883,1,1,0,0
75303874,1,1,0,0
75328189,1,1,0,0
75351871,1,1,0,0
75371871,1,1,0,0
75391874,1,1,0,0
75411875,1,1,0,0
75436231,1,1,0,0
75459890,1,1,0,0
75483867,1,1,0,0
75508172,1,1,0,0
75527876,1,1,0,0
75547885,1,1,0,0
75571883,1,1,0,0
75591993,1,1,0,0
75616050,1,1,0,0
75635876,1,1,0,0
75659877,1,1,0,0
75683885,1,1,0,0
75707875,1,1,0,0
75731910,1,1,0,0
75755865,1,1,0,0
75775874,1,1,0,0
75799874,1,1,0,0
75819871,1,1,0,0
75843874,1,1,0,0
75863866,1,1,0,0
75883870,1,1,0,0
75904053,1,1,0,0
75927877,1,1,0,0
75951876,1,1,0,0
75971874,1,1,0,0
75995871,1,1,0,0
76015960,1,1,0,0
76039877,1,1,0,0
76059870,1,1,0,0
76084065,1,1,0,0
76107870,1,1,0,0
76131871,1,1,0,0
76156195,1,1,0,0
76179874,1,1,0,0
76203864,1,1,0,0
76223875,1,1,0,0
76247883,1,1,0,0
76271874,1,1,0,0
76291885,1,1,0,0
76315881,1,1,0,0
76336068,1,1,0,0
76359883,1,1,0,0
76383874,1,1,0,0
76408057,1,1,0,0
76431874,1,1,0,0
76455869,1,1,0,0
76475874,1,1,0,0
76499874,1,1,0,0
76519875,1,1,0,0
76543889,1,1,0,0
76567868,1,1,0,0
76588071,1,1,0,0
76611870,1,1,0,0
76635871,1,1,0,0
76660053,1,1,0,0
76683869,1,1,0,0
76707865,1,1,0,0
76727875,1,1,0,0
76751870,1,1,0,0
76771868,1,1,0,0
76791881,1,1,0,0
76811874,1,1,0,0
76835870,1,1,0,0
76855914,1,1,0,0
76879794,1,1,0,0
76899870,1,1,0,0
76923874,1,1,0,0
76948260,1,1,0,0
76967872,1,1,0,0
76991868,1,1,0,0
77011906,1,1,0,0
77035874,1,1,0,0
77059874,1,1,0,0
77079874,1,1,0,0
77103872,1,1,0,0
77128069,1,1,0,0
77151869,1,1,0,0
77171869,1,1,0,0
77191872,1,1,0,0
77215868,1,1,0,0
77239867,1,1,0,0
77259874,1,1,0,0
77283869,1,1,0,0
77303911,1,1,0,0
77327870,1,1,0,0
77347874,1,1,0,0
77371874,1,1,0,0
77395874,1,1,0,0
77419864,1,1,0,0
77439876,1,1,0,0
77463869,1,1,0,0
77488069,1,1,0,0
77511875,1,1,0,0
77535874,1,1,0,0
77555864,1,1,0,0
77575864,1,1,0,0
77596111,1,1,0,0
77619878,1,1,0,0
77643863,1,1,0,0
77663870,1,1,0,0
77687865,1,1,0,0
77707874,1,1,0,0
77727875,1,1,0,0
77751872,1,1,0,0
77776054,1,1,0,0
77795874,1,1,0,0
77819878,1,1,0,0
77843870,1,1,0,0
77863870,1,1,0,0
77884058,1,1,0,0
77903875,1,1,0,0
77923892,1,1,0,0
77947864,1,1,0,0
77967870,1,1,0,0
77987874,1,1,0,0
78011870,1,1,0,0
78035864,1,1,0,0
78055874,1,1,0,0
78075877,1,1,0,0
78100054,1,1,0,0
78123870,1,1,0,0
78143875,1,1,0,0
78167882,1,1,0,0
78191873,1,1,0,0
78215873,1,1,0,0
78239881,1,1,0,0
78263870,1,1,0,0
78287873,1,1,0,0
78307872,1,1,0,0
78327873,1,1,0,0
78352070,1,1,0,0
78375872,1,1,0,0
78399874,1,1,0,0
78424060,1,1,0,0
78447873,1,1,0,0
78471864,1,1,0,0
78491968,1,1,0,0
78515869,1,1,0,0
78535864,1,1,0,0
78555873,1,1,0,0
78575875,1,1,0,0
78599869,1,1,0,0
78623868,1,1,0,0
78647875,1,1,0,0
78671866,1,1,0,0
78691873,1,1,0,0
78712058,1,1,0,0
78735870,1,1,0,0
78756705,1,1,0,0
78780667,1,1,0,0
78804832,1,1,0,0
78828661,1,1,0,0
78848690,1,1,0,0
78872661,1,1,0,0
78892843,1,1,0,0
78912661,1,1,0,0
78932672,1,1,0,0
78956660,1,1,0,0
78980672,1,1,0,0
79004691,1,1,0,0
79028659,1,1,0,0
79048694,1,1,0,0
79072865,1,1,0,0
79092711,1,1,0,0
79116685,1,1,0,0
79140668,1,1,0,0
79160674,1,1,0,0
79180844,1,1,0,0
79204666,1,1,0,0
79228658,1,1,0,0
79248674,1,1,0,0
79272672,1,1,0,0
79292661,1,1,0,0
79312665,1,1,0,0
79336706,1,1,0,0
79360844,1,1,0,0
79380669,1,1,0,0
79400792,1,1,0,0
79424660,1,1,0,0
79444663,1,1,0,0
79464665,1,1,0,0
79488664,1,1,0,0
79512653,1,1,0,0
79532585,1,1,0,0
79552662,1,1,0,0
79576858,1,1,0,0
79600677,1,1,0,0
79624659,1,1,0,0
79644662,1,1,0,0
79664711,1,1,0,0
79688671,1,1,0,0
79712666,1,1,0,0
79736664,1,1,0,0
79756847,1,1,0,0
79776697,1,1,0,0
79800667,1,1,0,0
79824691,1,1,0,0
79848653,1,1,0,0
79868657,1,1,0,0
79888671,1,1,0,0
79912675,1,1,0,0
79936839,1,1,0,0
79960688,1,1,0,0
79980711,1,1,0,0
80004686,1,1,0,0
80028688,1,1,0,0
80052665,1,1,0,0
80076659,1,1,0,0
80100675,1,1,0,0
80120680,1,1,0,0
80140674,1,1,0,0
80164685,1,1,0,0
80188858,1,1,0,0
80212682,1,1,0,0
80232660,1,1,0,0
80256681,1,1,0,0
80280657,1,1,0,0
80300662,1,1,0,0
80324685,1,1,0,0
80348657,1,1,0,0
80368846,1,1,0,0
80388674,1,1,0,0
80412674,1,1,0,0
80436685,1,1,0,0
80460677,1,1,0,0
80484691,1,1,0,0
80508657,1,1,0,0
80528677,1,1,0,0
80548994,1,1,0,0
80572682,1,1,0,0
80592698,1,1,0,0
80616673,1,1,0,0
80640701,1,1,0,0
80664687,1,1,0,0
80688697,1,1,0,0
80712675,1,1,0,0
80736759,1,1,0,0
80760677,1,1,0,0
80780685,1,1,0,0
80804677,1,1,0,0
80824687,1,1,0,0
80848722,1,1,0,0
80872877,1,1,0,0
