timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
1745950351,210114402,40.8102659,-77.8706445,-6.34003,1.87359,-4.49875,0.00201084,-0.00372115,0.0,0.223115,0.0334538,0.0159201,0.0341727,-0.0687101,-0.201539,0.31666,0.0336009,-0.0211503,-0.0216958,0.202805,337.566,0.1,-0.0159201,1.48287,0.798237,0.357003,0.183366,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1746050386,210114402,40.8102659,-77.8706445,-6.31396,1.83788,-4.498,0.00201084,-0.00372115,0.0,0.226164,0.0198188,0.016422,0.0322482,-0.0687101,-0.201539,0.31666,0.0272012,-0.0183596,0.0291157,0.202853,337.566,0.1,-0.016422,1.50727,0.811977,0.362677,0.185556,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1746154394,210114402,40.8102659,-77.8706445,-6.2946,1.77763,-4.49386,0.00201084,-0.00372115,0.0,0.227418,-0.00146147,0.0184195,0.0350458,-0.0687101,-0.201539,0.31666,0.0259717,0.00718675,-0.00717981,0.202904,337.566,0.1,-0.0184195,1.4891,0.825426,0.359632,0.187308,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1746254605,210114402,40.8102659,-77.8706445,-6.2766,1.72795,-4.48987,0.00201084,-0.00372115,0.0,0.22843,-0.018639,0.0209041,0.0378677,-0.0687101,-0.201539,0.31666,0.0214974,-0.0193011,0.0330049,0.202927,337.566,0.1,-0.0209041,1.51586,0.840843,0.365822,0.189699,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1746354369,210114402,40.8102659,-77.8706445,-6.26001,1.66148,-4.4784,0.00201084,-0.00372115,0.0,0.228949,-0.0403918,0.0228251,0.0474004,-0.0687101,-0.201539,0.31666,0.0349754,-0.014963,0.0142513,0.202927,337.566,0.11664,-0.0228251,1.49653,0.786106,0.362587,0.182015,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1746456259,210114402,40.8102659,-77.8706445,-6.24255,1.60412,-4.46555,0.00201084,-0.00372115,0.0,0.229771,-0.0584969,0.0265,0.0585792,-0.0687101,-0.201539,0.31666,0.01931,-0.0338997,0.0433916,0.202926,337.566,0.106676,-0.0265,1.52361,0.800804,0.368813,0.184385,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1746559947,210114402,40.8102659,-77.8706445,-6.22426,1.5256,-4.45195,0.00201084,-0.00372115,0.0,0.23043,-0.0826182,0.0292471,0.0683344,-0.0687101,-0.201539,0.31666,-0.00341248,-0.023892,-0.00190089,0.202922,337.566,0.106784,-0.0292471,1.50599,0.814222,0.365758,0.186176,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1746660199,210114402,40.8102659,-77.8706445,-6.20554,1.46695,-4.44171,0.00201084,-0.00372115,0.0,0.232267,-0.0995773,0.031722,0.0739034,-0.0687101,-0.201539,0.31666,0.033363,-0.0345318,0.00715901,0.202924,337.566,0.1,-0.031722,1.53173,0.828528,0.371641,0.188391,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1746759991,210114402,40.8102659,-77.8706445,-6.18702,1.38476,-4.42996,0.00201084,-0.00372115,0.0,0.233785,-0.123862,0.034441,0.0802937,-0.0687101,-0.201539,0.31666,0.0306341,-0.0510097,0.0186739,0.202859,337.566,0.101324,-0.034441,1.51459,0.842382,0.368674,0.190188,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
1746864858,210114402,40.8102659,-77.8706445,-6.16569,1.3126,-4.41683,0.00201084,-0.00372115,0.0,0.235936,-0.145027,0.0375937,0.0876111,-0.0687101,-0.201539,0.31666,0.0172796,-0.0421065,0.0160108,0.202743,337.566,0.114349,-0.0375937,1.49975,0.788486,0.366436,0.182643,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
