timestamp,safety_switch_available,safety_off,override_available,override_enabled
191833597,1,1,0,0
191853293,1,1,0,0
191877341,1,1,0,0
191897305,1,1,0,0
191917291,1,1,0,0
191941603,1,1,0,0
191965292,1,1,0,0
191985290,1,1,0,0
192005290,1,1,0,0
192025289,1,1,0,0
192049613,1,1,0,0
192073290,1,1,0,0
192094090,1,1,0,0
192114090,1,1,0,0
192134136,1,1,0,0
192158312,1,1,0,0
192178094,1,1,0,0
192202097,1,1,0,0
192226091,1,1,0,0
192250172,1,1,0,0
192274114,1,1,0,0
192298092,1,1,0,0
192318125,1,1,0,0
192342088,1,1,0,0
192362091,1,1,0,0
192382101,1,1,0,0
192402890,1,1,0,0
192426891,1,1,0,0
192450903,1,1,0,0
192470891,1,1,0,0
192494902,1,1,0,0
192514893,1,1,0,0
192538890,1,1,0,0
192558893,1,1,0,0
192578901,1,1,0,0
192602891,1,1,0,0
192627213,1,1,0,0
192646890,1,1,0,0
192666890,1,1,0,0
192690906,1,1,0,0
192710900,1,1,0,0
192730901,1,1,0,0
192754890,1,1,0,0
192774889,1,1,0,0
192798890,1,1,0,0
192822888,1,1,0,0
192843995,1,1,0,0
192863690,1,1,0,0
192883705,1,1,0,0
192907691,1,1,0,0
192931691,1,1,0,0
192955691,1,1,0,0
192975695,1,1,0,0
192999690,1,1,0,0
193019697,1,1,0,0
193039700,1,1,0,0
193063690,1,1,0,0
193087703,1,1,0,0
193111696,1,1,0,0
193132003,1,1,0,0
193151702,1,1,0,0
193175690,1,1,0,0
193200488,1,1,0,0
193220491,1,1,0,0
193244567,1,1,0,0
193268491,1,1,0,0
193292521,1,1,0,0
193312812,1,1,0,0
193336579,1,1,0,0
193360490,1,1,0,0
193380501,1,1,0,0
193404523,1,1,0,0
193424502,1,1,0,0
193448488,1,1,0,0
193472496,1,1,0,0
193492713,1,1,0,0
193512493,1,1,0,0
193532490,1,1,0,0
193556575,1,1,0,0
193577302,1,1,0,0
193601600,1,1,0,0
193625291,1,1,0,0
193649301,1,1,0,0
193669301,1,1,0,0
193693291,1,1,0,0
193713292,1,1,0,0
193737291,1,1,0,0
193757291,1,1,0,0
193781613,1,1,0,0
193805505,1,1,0,0
193825291,1,1,0,0
193849312,1,1,0,0
193873291,1,1,0,0
193893290,1,1,0,0
193913290,1,1,0,0
193937291,1,1,0,0
193958259,1,1,0,0
193982114,1,1,0,0
194006095,1,1,0,0
194026091,1,1,0,0
194050141,1,1,0,0
194070533,1,1,0,0
194094102,1,1,0,0
194118090,1,1,0,0
194138091,1,1,0,0
194158103,1,1,0,0
194178414,1,1,0,0
194202091,1,1,0,0
194222090,1,1,0,0
194242092,1,1,0,0
194266090,1,1,0,0
194287227,1,1,0,0
194310890,1,1,0,0
194330903,1,1,0,0
194350892,1,1,0,0
194374890,1,1,0,0
194398892,1,1,0,0
194422888,1,1,0,0
194442891,1,1,0,0
194467205,1,1,0,0
194490895,1,1,0,0
194514891,1,1,0,0
194534894,1,1,0,0
194558890,1,1,0,0
194578892,1,1,0,0
194602891,1,1,0,0
194626891,1,1,0,0
194650894,1,1,0,0
194674891,1,1,0,0
194698891,1,1,0,0
194720001,1,1,0,0
194739693,1,1,0,0
194759691,1,1,0,0
194783691,1,1,0,0
194803690,1,1,0,0
194827998,1,1,0,0
194847690,1,1,0,0
194867712,1,1,0,0
194891693,1,1,0,0
194911690,1,1,0,0
194936003,1,1,0,0
194955690,1,1,0,0
194979701,1,1,0,0
195003691,1,1,0,0
195023692,1,1,0,0
195047688,1,1,0,0
195068491,1,1,0,0
195088491,1,1,0,0
195108493,1,1,0,0
195128493,1,1,0,0
195152797,1,1,0,0
195176490,1,1,0,0
195196523,1,1,0,0
195216493,1,1,0,0
195240488,1,1,0,0
195264488,1,1,0,0
195288604,1,1,0,0
195312504,1,1,0,0
195336571,1,1,0,0
195360488,1,1,0,0
195380501,1,1,0,0
195404694,1,1,0,0
195424491,1,1,0,0
195444491,1,1,0,0
195465299,1,1,0,0
195489291,1,1,0,0
195513610,1,1,0,0
195533291,1,1,0,0
195557294,1,1,0,0
195577290,1,1,0,0
195601369,1,1,0,0
195621501,1,1,0,0
195645291,1,1,0,0
195669325,1,1,0,0
195689322,1,1,0,0
195713297,1,1,0,0
195733290,1,1,0,0
195757290,1,1,0,0
195781325,1,1,0,0
195805291,1,1,0,0
195829291,1,1,0,0
195850102,1,1,0,0
195874393,1,1,0,0
195894090,1,1,0,0
195914089,1,1,0,0
195934091,1,1,0,0
195958110,1,1,0,0
195978088,1,1,0,0
195998109,1,1,0,0
196022264,1,1,0,0
196042104,1,1,0,0
196066088,1,1,0,0
196086265,1,1,0,0
196110091,1,1,0,0
196134155,1,1,0,0
196154893,1,1,0,0
196178971,1,1,0,0
196202890,1,1,0,0
196226890,1,1,0,0
196250902,1,1,0,0
196271232,1,1,0,0
196294893,1,1,0,0
196318890,1,1,0,0
196338902,1,1,0,0
196362895,1,1,0,0
196382891,1,1,0,0
196406891,1,1,0,0
196430894,1,1,0,0
196454891,1,1,0,0
196478891,1,1,0,0
196502890,1,1,0,0
196526901,1,1,0,0
196550902,1,1,0,0
196574902,1,1,0,0
196596005,1,1,0,0
196615691,1,1,0,0
196635691,1,1,0,0
196659691,1,1,0,0
196679702,1,1,0,0
196704142,1,1,0,0
196727691,1,1,0,0
196747691,1,1,0,0
196767698,1,1,0,0
196791691,1,1,0,0
196812017,1,1,0,0
196835690,1,1,0,0
196855692,1,1,0,0
196879707,1,1,0,0
196903692,1,1,0,0
196923690,1,1,0,0
196944488,1,1,0,0
196964493,1,1,0,0
196984570,1,1,0,0
197008490,1,1,0,0
197032840,1,1,0,0
197056490,1,1,0,0
197080552,1,1,0,0
197104491,1,1,0,0
197128530,1,1,0,0
197152497,1,1,0,0
197172813,1,1,0,0
197192518,1,1,0,0
197216495,1,1,0,0
197236561,1,1,0,0
197260491,1,1,0,0
197280811,1,1,0,0
197304494,1,1,0,0
197324524,1,1,0,0
197345290,1,1,0,0
197369292,1,1,0,0
197393290,1,1,0,0
197417288,1,1,0,0
197437290,1,1,0,0
197461511,1,1,0,0
197481297,1,1,0,0
197505291,1,1,0,0
197529294,1,1,0,0
197553290,1,1,0,0
197577320,1,1,0,0
197601293,1,1,0,0
197621290,1,1,0,0
197641513,1,1,0,0
197661301,1,1,0,0
197681301,1,1,0,0
197705290,1,1,0,0
197726090,1,1,0,0
197750529,1,1,0,0
197774090,1,1,0,0
197794089,1,1,0,0
197818091,1,1,0,0
197838103,1,1,0,0
197858415,1,1,0,0
197882088,1,1,0,0
197906091,1,1,0,0
197926091,1,1,0,0
197950091,1,1,0,0
197970102,1,1,0,0
197990093,1,1,0,0
198014099,1,1,0,0
198034904,1,1,0,0
198054890,1,1,0,0
198075202,1,1,0,0
198098891,1,1,0,0
198122895,1,1,0,0
198147211,1,1,0,0
198166890,1,1,0,0
198186899,1,1,0,0
198210891,1,1,0,0
198234890,1,1,0,0
198258905,1,1,0,0
198282904,1,1,0,0
198302890,1,1,0,0
198327197,1,1,0,0
198350908,1,1,0,0
198374891,1,1,0,0
198394895,1,1,0,0
198418891,1,1,0,0
198438890,1,1,0,0
198458893,1,1,0,0
198479691,1,1,0,0
198503690,1,1,0,0
198523801,1,1,0,0
198547690,1,1,0,0
198567691,1,1,0,0
198591691,1,1,0,0
198616005,1,1,0,0
198639688,1,1,0,0
198659691,1,1,0,0
198679696,1,1,0,0
198703691,1,1,0,0
198724005,1,1,0,0
198743694,1,1,0,0
198767696,1,1,0,0
198787694,1,1,0,0
198811700,1,1,0,0
198832034,1,1,0,0
198852642,1,1,0,0
198876491,1,1,0,0
198896491,1,1,0,0
198916573,1,1,0,0
198940785,1,1,0,0
198960490,1,1,0,0
198980503,1,1,0,0
199004523,1,1,0,0
199024568,1,1,0,0
199048711,1,1,0,0
199068491,1,1,0,0
199088530,1,1,0,0
199112490,1,1,0,0
199132502,1,1,0,0
199156791,1,1,0,0
199180490,1,1,0,0
199204490,1,1,0,0
199225298,1,1,0,0
199245291,1,1,0,0
199269293,1,1,0,0
199289594,1,1,0,0
199313292,1,1,0,0
199337603,1,1,0,0
199361290,1,1,0,0
199381290,1,1,0,0
